label,text
6122,retail trade selling of live local chickens
3413,"clergy (pastor):  counsel people, conduct wedding ceremony, child/children naming, house warming etc. pray for people and preach to people in a church counsel people, conduct wedding ceremony, child/children naming, house warming etc. pray for people and preach to people in a church"
1311,"agriculture development department: monitor and regulate agricultural activities within the states, provides support to agricultural sector in the state. monitor and regulate agricultural and forestry activities within the states, provides support to agricultural sector in the state."
3343,"administrative department (personnel): updating and editing of files, attending to minutes,  sending of memo, notice etc. addressing to letters etc updating and editing of files, attending to minutes,  sending of memo, notice etc. addressing to letters etc"
5211,sales of cooking gas: sales of cooking gas to customer by weighing the empty gas cylinder and fill the quantity needed into the cylinder. she sells the gas in a shop sales of cooking gas to customer by weighing the empty gas cylinder and fill the quantity needed into the cylinder. she sells the gas in a shop
5414,"security: works as securiy officer, he guide and protector of people in the premises, he protects the building, the cars, the premises properties from thief. and ensures orderliness within the premises works as securiy officer, he guide and protector of people in the premises, he protects the building, the cars, the premises properties from thief. and ensures orderliness within the premises"
5412,"police officer: he guide and protect the people in the premises, he protects the building, the cars, the premises properties from thief. and ensures orderliness within the city he guide and protect the people in the premises, he protects the building, the cars, the premises properties from thief. and ensures orderliness within the city"
5211,"sales of provisions such as tea, milk, sugar, biscuits,  softdrink, cereal etc in her shop in front of her house sales of provisions such as tea, milk, sugar, biscuits,  softdrink etc in her shop in front of her house"
5211,"sales of raw food stuff in a shop: she sells raw food stuff such as rice, beans, cassava flakes (garri) etc in a shop in the market place she sells raw food stuff such as rice, beans, cassava flakes (garri) etc in a shop in the market place"
2642,"journalist press, editing news collected from the field by the news coverage group editing of news or information  collected from the field"
8157,"dry cleaning, washing clothes with washing machine, ironing and packing of customers clothes in a shop washing clothes  with washing machine, ironing and packing of customers clothes in a shop"
8321,"driving,okada rider: transportation of goods and passengers from one place to another using motorcycle. driving ,okada rider:transportation of goods and passengers from one place to another using motorcycle"
7531,"fashion designer,sewing of different kind of designs for  women and children at home sewing of different kind of designs for women and children at home"
5211,"trading , selling soft drinks, bottle water and sarchet water  in a shop trading  ,selling soft  drinks, bottle water  and sarchet  water in a shop"
7212,"welding,assembling pieces of metal or repairing damage in component using heavy machinery that emits high heat,melting the metals into shapes assembling pieces of metal or repairing damage in component using heavy machinery that emits high heat ,melting the metals into shapes."
2330,"teaching, teaching and impacting of knowledge in secondary school level teaching and impacting of knowledge in secondary school level"
5141,"hairdresser,fix weavon ,wash and setting hair ,plait different hair style depending on customer's requirement  at home fix weavon ,wash and setting hair ,plait different hair styles depending on customer's requirement  at home"
7531,"fashion designer, sewing different kind of designs for women and children in a shop sewing different kind of designs for women and children in a shop"
8321,"driver: driving of motorcycle. riding of motorcycle as commercial,  and taking passengers or taking loads from one location to another, and collect charges."
5212,"cook: preparing of meals and sell it by hawking. going to market and buy different foods stuffs like reice, beans, spaghetti, pepper,plantain,  and prepare it,  then sell by hawking it and consumers buy from her."
8321,driver: driving of motorcycle. driving of passengers from one bus stop to another bus stop and collect charges.
8321,driver: driving of motorcycle riding of motorcycle as commercial and use it to carry passengers and loads from one location or place to another with charges.
5212,"cook : preparing of meals going to market and buy foods stuffs like beans ,rice,spaghetti, pepper palm oil. and prepare foods for consumers or customers.  by  hawking it to them after cooking."
5212,"sales person assisting the head of the  household spouse in selling foods , by helping her  hawk food to sell to customers."
7112,bricklayer plastering and setting of blocks from foundation to finishing.using mix cement and sands with blocks.
7122,"tiler: fixing or install of floor tiles. decorating or setting house like kitchen,  bathroom,  sitting room floor with  different styles of tiles ."
7122,"tiler learning skills on how to developed as a tiler, carrying of tiles and taking measurement of it , before  cutting  of tiles ."
7125,aluminium fabricator: makes and installs casements and sliding windows and doors; partitioning of office using arco partition board for building owners makes and installs casements and sliding windows and doors; partitioning of office using arco partition board for building owners
7212,"welder and metal fabrications: use iron for welding doors, gates, burglar proof, milling machine,  etc. use iron for welding doors, gates, burglar proof, milling machine,  etc."
5211,"wholesale and retail sales of food stuffs like gari, rice and beans sells foodstuffs like gari, rice and beans to customers"
9624,wholesale and retail sales of firewood and charcoal sells firewood and charcoal to customers
2230,"traditional human health practitioner (elewe omo in yoruba): use natural herbs, root and leaves for curing ailment use natural herbs, root and leaves for curing ailment"
5211,"trader: wholesale and retail sales of electrical and electronic gadgets like television, sound system, pressing iron, washing machine, fan, etc. sells electrical and electronic gadgets like television, sound system, pressing iron, washing machine, fan, generator, etc."
2636,clergy man preaching and praying the word of god to people
6111,"crop farming planting of different kinds of food crops e.g cassava,maize,vegetables etc.."
6111,"crops farming planting and harvesting different kind of food crops e.g cassava,maize,vegetables..  etc..."
6111,"crops farming planting and harvesting different kind of food crops e.g cassava,maize,vegetables  etc.."
6111,"crops farming planting and harvesting different kind of food crops e.g cassava,maize"
6111,"crops farming planting and harvesting different kind of food crops e.g cassava,maize,pepper,vegetables etc.."
6111,"crops farming planting and harvesting different kind of food crops e.g cassava,maize,vegetables,pepper etc.."
7512,"learning catering job learning how to bake cake,snacks and preparing different kind of foods"
6111,"crops farming planting and harvesting different kind of food  crops e.g cassava,maize,vegetables e tc.."
6111,"crops farming planting and harvesting different kind of food crops e.g cassava,maize,vegetables,pepper etc..."
6111,"crops farming planting and harvesting different kind of food crops e.g cassava,maize,pepper etc.."
6114,"crops farming planting of different kinds of crops e.g cassava,maize,pepper etc.."
6114,"crops farming planting and harvesting different kind of crops e.g cassava,maize,vegetables,pepper etc.."
6111,"crops farming planting and harvesting different kind of crops e.g cassava,maize,vegetables etc.."
6111,"crops farming planting and harvesting different kind of food crops e.g cassava,maize,vegetables,yam,melon etc.."
6111,"crops farming planting and harvesting different kind of food crops e.g cassava,maize, vegetables,yam etc.."
6111,"crops farming planting and harvesting different kind of food crops e.g cassava,yam,maize,melon etc.."
6111,crop farming activities planting of cassava and maize
9329,liquid soap maker producing liquid soap for washing clothes and plates
5211,"selling of provisions retail trade in diary products such as milk, tea, sugar,  ect."
7111,"building contractor: receives building projects from clients such as construction of houses, churches,  mall etc,  equipped the labourer,  engineer, bricklayer,  electrician,  plumber etc to join him, to complete the job receives building projects from clients such as constructionof houses, churches,  mall etc,  equipped the labourer,  engineer, bricklayer,  electrician,  plumber etc to complete the job"
5141,"hairdresser: fix hair, wash hair, plait different hair style depending on customer's requirements etc. works in her shop constructed in front of her house. fix hair, wash hair, plait different hair style depending on customer's requirements etc. works in her shop constructed in front of her house."
2354,music teacher: teaches music classes in privates schools. teaches student in nursery and primary schools (private) more about music and playing of instruments. teaches music classes in privates schools. teaches student in nursery and primary schools (private) more about music and playing of instruments.
2341,nursery and primary school education: teaching and impacting of knowledge in primary and nursery student. in private school teaching and impacting of knowledge in primary and nursery student. in private school
7231,"mechanic: repair company faulty car by changing faulty components or fixing faulty car components, repair damaged components etc works in the company mechanic workshop. mechanic: repair faulty car by changing faulty components or fixing faulty car components."
5211,"sales of raw food stuff: she buys raw food stuff like yam, yam flour, plantain etc from the farm gate, she sells in the market place on the market day, in a kiosk she buys raw food stuff like yam, yam flour, plantain etc from the farm gate, she sells in the market place on the market day, in a kiosk"
4419,"clerical officer: attends to distributors list, taking distributor's demands, sorting and arrangements of invoice, and general record keeping attends to distributors list, taking distributor's demands, sorting and arrangements of invoice, and general record keeping"
8331,school bus driver: drives the school bus to transport the student from their home to school in the morning and from the school to their house after the close of the day (school closing time). drives the school bus to transport the student from their home to school in the morning and from the school to their house after the close of the day (school closing time).
5221,"sales of petty (small) provisions such as tea, milk, sugar, biscuits,  softdrink and some sachet gins  (rum)  in her shop in front of her house sales of petty provisions like tea, milk, sugar, biscuits,  softdrink and some sachet gins  (rum)  in her shop in front of her house"
7114,"pop ceilings  maker ,he designs and  beautiful the building ceiling ( such as  houses ,church ,mosque ,mall etc) using pop cement. he designs and  beautiful the building ceiling (such as  houses,church ,mosque ,mall etc  ) using  pop cement"
7231,"rewire , rewire of damaged  coil of  motor vehicles and generator rewiring of damaged coil of motor  vehicles and generator"
2342,"teaching ,teaching pupils at nursery and primary school level  how to read and write teaching pupils at nursery and primary school level  how to read and write"
5211,"buying and selling farm produce buying and selling farm produce e.g cassava,maize,palms,yam etc..."
5211,"helping her mum with buying and selling of farm produce buying and selling of farm produce in large quantities e.g cassava,maize,vegetables,pepper etc.."
5211,"buying and selling of farm produce buying and selling of farm produce e.g cassava,vegetables,maize,pepper etc..."
5211,"retail sales of varieties of goods retails ales of varieties of goods e.g food stuffs,provisions,different kinds of male and female clothes etc.."
6111,"crops farming planting and harvesting different kind of food crops e.g.cassava,maize,yam,vegetables etc.."
7531,tailoring sewing different kinds of female clothing styles
6111,"crops farming planting and harvesting different kind of food crops e.g cassava,maize,vegetables,yam,cocoa etc.."
6111,"crops farming planting and harvesting different kind of food crops e.g cassava,vegetables,maize,yam e tc..."
6111,"crops farming planting and harvesting different kind of food crops e.g cassava,maize,yam,vegetables etc.."
6111,"crops farming planting and harvesting different kind of food crops e.g cassava,vegetables,maize,yam etc.."
6111,"mixed crops farming planting and harvesting different kinds of food crops e.g cassava,vegetables,maize etc.."
5211,retail trading buying and selling farm produce
7531,fashion designer tailoring and designing of clothes
5211,"retail trading selling of diary products such as milk,  tea and sugar"
7531,fashion designing tailoring and designing of clothes and wears
5211,"retail trading in provisions selling diary products such as milk,  tea and sugar"
6114,crop farming activities planting of cassava and maize
6111,"crop faremer: planting of crops clearing of farm land, irrigating,  watering of farm , and plant ."
5211,"sales of fryfish buying of frozen sea fish and cut it, clean it then fried them and sell.to consumers"
7112,"bricklaying setting of blocks and construction of building, plastering"
6111,"farmer: crop farming clearing of the farm land, irrigate  it , then planting crops like cassava, maize, tomatoes, vegetables."
5212,"sales person buying of maize from market and grand it,then sieve it and turn it to pap."
5141,"barbing saloon cutting of hair with different styles,trimming it,"
7531,"fashion designer: sewing of different types of outfit . creating design concepts, sketch design, selecting fabric."
6111,"farmer: planting of crops like cassava, maize, tomatoes, vegetables.ò preparing of lands for planting, monitoring, harvesting."
8160,"sales person buying of cassava from farm and taking it home ,then process it ,also cook it then turn it to fufu(apuu) and take it market and sell it to consumers."
5212,"cook: plan and prepare going to market buying food stuffs, ingredients, then prepare it and sell to customers or consumer"
5211,"trading: buying and selling of provisions. buying of provisions like bournvita, milk, milo, soap, detergents, biscuits, minerals in whole sale and sell it in retails."
5211,"trading: buying and selling of provisions helping grama in selling provisions like bournvita, milk, milo, soap, detergents, biscuits, minerals, chinchin"
6111,"food crop farmer: growing of maize, cassava  and sweet potato growing and harvesting of maize, cassava and potatoes for connsumption and sales"
6111,"food crop farmer: growing of maize, cassava  and sweet potato growing and harvesting of maize, cassava and sweet potatoes for consumption and sales; processing of palm fruits to palm oil"
5211,retail sales of ankara buy ankara in bulk and sell in pieces
7531,self owned fashion designer / tailoring outfit fashion designer: sowing or making of different outfit / clothes with styles.
6114,"food crop farmer: growing of maize, cassava and groundnut farming: planting and  harvesting of maize,  cassava and groundnut for consumption and sales"
5141,"hairdresser: perms, styles, braids and plaits hair for female customers hair dressing and beautification"
6114,"food crop farmer: growing of maize, cassava, sweet potatoes, groundnut and tomatoes planting and harvesting of maize, cassava, sweet potatoes, groundnut and tomatoes for consumption and sales"
8160,harvesting and processing of palm fruits to palm oil for sale processes palm fruits to palm oil
6111,"food crop farmer: growing of maize, cassava, groundnut and tomatoes cultivation and harvesting of maize,  cassava, groundnut and tomatoes for connsumption and sales"
5141,"hairdresser: perms, styles, braids and plaits hair for female customers female hair dressing / beautification"
8160,"broom and palm oil producer: harvests palm fruit from own farm for palm oil production, and palm fronds for the production of broom, mat and basket. harvesting and processing of palm fronds into broom, mat weaving, basket and palm fruit into palm oil for sale"
3343,"administrative officer maintaining and updating company database, managing office supplying stock and place orders."
5211,trader: buying and selling sales of eggs: buying of eggs different sizes in large quantities and wholesales price from the poultry farm . and sell or supply to customers .
2341,primary school teacher: teaching of children on how to read and write also how to communicate.
8321,driver: driving of motorcycle driving of passengers from one bus stop to another and carrying of loads and charges.
5211,trader buying of different brands of soft drinks and and sell it to customers on the street or compound.
9321,"( factory worker) handling,packing and sealing of drugs in  cartons for distribution"
4323,"transport worker :trade union worker  (nurtw) nurtw secretary: monitoring the affairs of the transport workers in the branch, also day to day activities of the workers under the branch...and aswell representing the branch at the state level and taking minutes of meeting that concerned thier branch"
8321,driver:riding of motorcycle carrying passengers and loads from one location to another and collect charges.
3413,"employed as assistant pastor in a pentecostal church pray, preach and teach the scriptures to congregants"
5211,"petty trader: retail sales of biscuits, satchet water, sweet and other provisions in a stall close to the house retail sales of biscuits, sweet, satchet water and provisions to consumers"
7531,fashion designer / tailor: sewing or making of different styles of outfit from clothes. making different styles and designs with clothing materials
3311,"forex trader : buying and selling of foreign currency buys currency like u.s. dollar, euro and pounds sterling at official market and sells it in black market"
4211,pos (point of sales) business services: for cash withdrawal and sending (financial transactions) for customers through pos machine and smart credit/debit cards financial transaction (sending/receiving money) through through pos machine for which commission is charged
8331,transporter: self-owned commercial public bus transport service conveying public masses on road from one place to another through bus
5230,cashier: collects money for sales of fish and financial account keeper for fish cold room collect money for sales of slates of fish and keeping financial records of sales
5211,"construction materials trader: wholesale and retail sales of building materials like cement, shovel, pan, wheel barrow, etc. selling building materials like cement,  shovel, pan, wheel barrow,  etc."
5221,shoes trader: self owned shop for selling leather shoes of different sizes selling of leather shoes to customers
3114,engineer: phone engineer repairing of different types of mobile phones and computers.
5221,"trade : buying and selling buy of different types, sizes, of design bags wholesales and sell them to customers in retails price."
7111,builder build or repair houses and any other building . with cement nad sand.
5141,"hiar designer: making different styles and colours of hair styles,  including dying  hair  ,colour  hair and weaving hair,  in different styles."
7231,"mechanic technician repair or replace worn parts in vichle such as brake pads, wheel bearings and sensor performance repair to customers."
5211,"trading:buying and selling. going to market and buy different varieties of products like sugar, salt, beverages such as  bournvita and milk, milo, soap, detergents and biscuits , chocolates."
2652,"sound operator: arranging of sound systems during the events, like naming,  birthday,  thanks giving,."
8321,driver: riding of motorcycle riding of motorcycle  by taking people or passengers to different destinations
7127,"cooling system technician: repairs refrigerator,  freezer and air conditioner repairing of refrigerator,  freezer and air conditioner"
7531,fashion designer / tailor: sewing or making of different styles of outfit from clothes. sew clothing materials into different styles of wearable apparels.
3355,"policeman: plan, manage and monitor operational policing activity by directing the deployment of resources to incidents as an inspector directs the deployment of resources to incidents for public order and safety"
5120,events and catering services provider: provides food and drinks needed in event planning provides food and drinks needed in event planning
7127,"cooling system technician: repairs refrigerator,  freezer and air conditioner installation and repairs refrigerator,  freezer and air conditioner"
5211,"stew ingredient trader: retail sales of pepper, tomatoes, onions and palm oil sells pepper, tomatoes, onions and palm oil"
5120,event catering services: prepares different food delicacies for occasions based on customers' demand and budget provides food and drinks needed in event planning
8183,"packaging factory worker in soap, detergent and germicide manufacturing company soap, detergent and germicide packaging"
5141,hair barber: self owned barbing salon barbs hair of children and adult based on chosen style
6130,"crop and piggery farmer: grows cassava, maize, vegetables and pigs for consumption and sales crop and animal production"
5212,"preparation /sales of cooked food like rice, beans, semo with soft drinks and malt in own shop sells cooked rice, beans and semo with coca cola, fanta and malt for customers"
7314,factory worker: production machine operator in pot and cutlery nmanufacturing company machine operator in a pot and cutlery manufacturing company
5211,"retailsales of food stuffs retailsales of food stuffs e.g onions,pepper,melon,curry,thyme etc..."
5414,private security officials guilding people and goods at a farm land
3413,pastor praying and preaching the word of god to people
3252,"clinic attendant receives,screens,interviews,and registers patients or clinical reserve subjects."
2330,secondary school teachers impacting knowledge to student at the secondary school level
3322,sales representative sales representative at a sewing machine store
2341,primary school teacher impacting knowledge to student at the primary school level
7322,"printing press printing of newspaper,magazine,posters,flyers etc.."
7531,tailoring sewing different kind of female clothing styles
3413,pastor preaching and praying the word of god to people
2341,nursery and primary schools teacher impacting knowledge to pupils at the nursery and primary school level
7131,painting learning how to paint houses
7231,toyota car mechanics repairing and servicing of toyota car
5311,child caring service taking care of children in private school
3432,house decoration in p.o.p house finishing and decorations in p.o.p
9411,"selling of cooked foods selling of cooked rice, beans and plantain"
5141,hairdressing plating and treating of hair
8322,driving of company car driving of company marketing toyota car
3413,pastor preaching the word of god for people and also praying for them has well
5211,"retailsales of food stuffs retailsales of food stuffs e.g rice,beans,garri,palm oil etc.."
7115,carpenter and furniture using woods and planks to construct differents kind furniture and roofing houses
3221,auxiliary  nurse taking care of sick people at a private hospital
7531,fashion designer sewing different kind of men clothing styles
8332,learning how to drive heavy trucks learning how to drive a fork lift
8321,motorcycle driver conveying people and goods from one place to another
3221,auxiliary nurse taking care of sick people both male and female
3432,making plaster of paris p.o.p is a material used for plastering the internal walls as well as making the false ceiling of the house
5212,selling cooked food selling cooked rice and beans for people
5221,"retailsales of provisions retailsales of provisions e.g milk,milo,sugar,groundnuts etc.."
3413,pastoring a shepherd under a congregation
8322,driving commercial car driving commercial car to convey passengers to their destination
5141,hairdressing planting and treating of hair
7112,bricklaying laying of blocks and house building
5211,provision trading retail trading in provisions
7115,capentering work capentering finished work on a building
5120,caterering cooking and serving food at a program
8321,tricycle driver driving passenger to their destination
5211,retail trading retail trading in provisions
5120,caterering preparing food and server at an occassion
7522,"carpenter: he makes chairs, set of dinning,  tables, cabinet, wardrobe etc. from planks and woods using nails and other carpentary equipment.  works in a shop in the street he makes chairs, set of dinning,  tables, cabinet, wardrobe etc. from planks and woods using nails and other carpentary equipment.  works in a shop in the street"
5211,"sales of petty food stuffs, such as cassava flakes (garri) packed in small nylon, sugar, groundnut, fried meet, tea, milk etc. in a small kiosk in front of her house sales of cassava flakes (garri) packed in small nylon, sugar, groundnut, fried meet, tea, milk etc. in a small kiosk in front of her house"
5212,"bread seller: buys bread from the bakery and sells breads to customers.  sells in front of her house, using a tray (bowl) and a stood buys bread from the bakery and sells breads to customers.  sells from the front of her house"
5212,bread seller: buys bread from the bakery and sells breads to customers.  sells in front of her house using stood and bowl buys bread from the bakery and sells breads to customers.  sells from the front of her house
9520,sales of cold sachet water (pure water): sales of sachet water only from her shop to customer. both in bags (nylon pack) and sachets . in her shop in front of her house in the street sales of cold sachet water (pure water): sales of sachet water only from her shop to customer. both in bags (nylon pack) and sachets. in her shop
5223,sales of cold sachet water (pure water): sales of sachet water only from her shop to customer. both in bags (nylon pack) and sachets . sales of cold sachet water (pure water): sales of sachet water only from her shop to customer. both in bags (nylon pack) and sachets .
9520,sales of cold sachet water (pure water): sales of sachet water only from her shop to customer. both in bags (nylon pack) and sachets. in her grandma shop in front of her house in her street sales of cold sachet water (pure water): sales of sachet water only from her shop to customer. both in bags (nylon pack) and sachets. shop in front of her house
5120,"chef: works in a restaurant as cook, prepare the different meals for the client in the restaurant. works in a restaurant. works in a restaurant as cook, prepare the different meals for the client in the restaurant. works in a restaurant"
5141,"hairdresser: fix hair, wash hair, plait different hair style depending on customer's requirements etc, works in her shop in the street fix hair, wash hair, plait different hair style depending on customer's requirements etc, works in her shop in the street"
8321,"transporter ,transportation of goods and passengers from one place to another using motorcycle. transportation of goods and passengers from one place to another using motorcycle."
5211,"trading ,selling of provisions such as beverages, milk  ,sugar  spaghetti, semovita, butter, sarchet salt, maggi, macaroni, vegetable oil at market selling of provisions  such as beverages, milk, sugar, spaghetti, semovita ,butter ,sarchet salt ,maggi,macaroni, vegetable oil  at market place"
5211,"trading ,buying and selling of drinks  such as  beer ,soft drinks  ,bottle water,  pure water ,wines  and gin both bottle and sarchet gin in a shop buying and selling of drinks such as beer, soft drinks, bottle water ,pure water, wines and dry gin both  bottle and sarchet gin in a shop"
5142,"trading , selling and fixing of nails, eye lashes, also selling of nail polish and make -up accessories and tying of gele in a shop fixing of nails ,eye lashes ,also selling of nail polish and make -up accessories and tying of gele  for client's"
5212,"trading,  buying and selling of special bread by the road side buying and selling of special bread by the road side"
3413,"alfa ,using ouran to teach  children and adults islamic ethics in an organised place using  quran to  teach children and adults islamic ethics in an organised place"
2341,"wor,ing as a teacher in a private primary school teaching in a private primary school"
5212,"trading, selling cooked foods  like rice,beans, and spaghetti also grinding food condiments in  front of their house selling cooked foods like rice, beans and spaghetti  also grinding food condiments in front of their house"
8332,"caterpillar operator: operate caterpillar used in demolishing unwanted building or structures,  leveling the ground, road construction etc operate caterpillar used in demolishing unwanted building or structures,  leveling the ground, road construction etc"
7531,"fashion designer (tailor): cut customer clothes and sew into dresses such as trouser, shirt native wears etc, mainly sew male dresses. works in a shop in the street cut customer clothes and sew into dresses such as trouser, shirt native wears etc, mainly sew male dresses. works in a shop in the street"
9520,"sales of gins (rum): she sells gins and rum such as (action bitter, kerewa etc) in sachets and small bottles etc. in a small wooden kiosk in front of her house she sells gins and rum such as (action bitter, kerewa etc) in sachets and small bottles etc. in a small wooden kiosk in front of her house"
2262,"medication seller (chemist): sales of medicine, and toiletries such as syrup, capsules, toilet roll, insecticide in a shop in the street sales of medicine, and toiletries such as syrup, capsules, toilet roll, insecticide in a shop in the street"
5211,"sales of phone accessories: sells different phone accessories such as casing, phone ear piece, charger, phone power bank in a shop in the market sells different phone accessories such as casing, phone ear piece, charger, phone power bank in a shop in the market"
5211,"sales of food stuff in a shop: she sells raw food stuff such as rice, beans, cassava flakes (garri) etc in a shop in her street she sells raw food stuff such as rice, beans, cassava flakes (garri) etc in a shop in her street"
5211,"trading, buying and selling of food stuffs in a kiosk buying and selling of food stuffs in a  kiosk"
2330,"teacher, teaching english language  in a private secondary school teaching english  language in a private secondary school"
7531,"fashion designer, sewing of different kind of designs for  women and children in a shop infront of her house fashion designer, sewing of different kind of designs for women and children in a shop infront of her house"
7115,"carpentry, roofing of new building and repairing of roof whenever there are leakages carpentry, roofing of new buildings and repairing of roof whenever there leakages"
2341,"teaching, teaching pupils at nursery and primary school level  how to read and write teacher, teaching  pupils at nursery and primary school level how to read and write"
7131,"painter,  house painting ,office painting and companies painting painting of different  houses, offices  and companies"
9321,"working in a company  where they were manufacturing drugs as parker parker ,parking finished  product into a cartoon ready for dispatch or sales"
8321,rider:motorcycle rider riding of motorcycle from  one location to the other buy carrying passengers or loads.
5120,caterer preparing of large quantities of diffrent kind of varieties food and drinks at social events  or gathering.
9111,"house maid cleaning of clients home and sorunding, vacuum carpet, polish floor, wipe down dirt surface."
7115,"carpenter cutting of wood to construct, repair and install building framework and structures in a construction building"
7231,"mechanic repairs or replacing worn part such as brakes pads,wheels bearings, and sensors. also performed repairs to customer specifications."
5211,trading: buying and selling. going to market and buy diffrent  type of soft drinks and ice it then sell to customers in retails.
7531,fashion designer sowing of clothes with  different attires in with different styles for customers.
5221,"petty trader in own shop: selling of biscuits,  milo, soft drinks, bread, satchet milk, semo, alomo bitters and other provisions petty trader in own shop: selling of biscuits,  milo, soft drinks, bread, satchet milk, semo, alomo bitters and other provisions"
5211,wholesale and retail sales of used clothes or okrika clothes sells used clothes in bales and pieces
5211,wholesale and retail sales of used clothes or okrika clothes wholesale and retail sales of second hand clothes: selling bales of used / okrika clothes and in pieces
7322,"artistic designer and printer: designs and prints on t-shirts, round neck and turtle neck jerseys, and other branded clothing materials clothes artist and printer"
7115,carpenter and furniture maker manufactures furniture and house carpentry services
8332,road transporter: haulage vehicle driver road transporter: haulage vehicle driver
5211,retail sales of cosmetics and toiletries in market retail sales of cosmetics and toiletries in market
7112,"housing / building construction bricklayer mix sand, water and cement for use with concrete blocks for housing / building construction"
7212,"welder and metal fabrications: use iron  metal for welding doors, gates, burglar proof, milling machine,  etc. welder and metal fabrications: use iron for welding doors, gates, burglar proof, milling machine,  etc."
5211,"street trader / hawker: hawking of pap / koko, cat fish, pepper, tomatoes and plaintain hawking of pap / koko, cat fish, pepper, tomatoes and plaintain"
5141,"hairdressing and beautician outfit: plaits,  weaves, braids and perms female hair into beautiful styles hairdressing and beautician: plaits,  weaves, braids and perms female hair into beautiful styles"
8332,liquid fuel tanker driver: drives petrol tanker truck to and from depot to service filling station. drives petrol tanker truck to and from depot to service filling station.
5211,"trader: retail sales of clothing materials like ankara, cotton, etc. sells clothing materials like ankara, cotton, etc."
3413,"pastor (clergy): counsel people, conduct wedding, naming etc. pray and preach to people in a church counsel people, conduct wedding, naming etc. pray and preach to people"
2211,"doctor (hospital owner): coordinates the affairs of her hospital, attends to patient (sick people, injured, pregnant women etc) administer medications to patient etc. in her hospital coordinates the affairs of her hospital, attends to patient (sick people, injured, pregnant women etc) administer medications etc. in her hospital"
3256,"nurse assistant: assist the nurse in attending to patient, follows strict instructions given by the nurse, administer medications to patient, helps in picking needed equipment,  keeps and update  official records in the hospital assist the nurse in attending to patient, follows strict instructions given by the nurse, administer medications to patient, helps in picking needed equipment,  keeps and update  official records in the hospital"
7231,"panel beater: he repairs a damages vehicles (car, lorry, truck, jeep etc) body by adjusting the damaged body part to it's original state. he skillfully repairs rusted vehicle part and works at mechanic workshop he repairs a damages vehicles (car, lorry, truck, jeep etc) body by adjusting the damaged body part to it's original state. he skillfully repairs rusted vehicle part and works at mechanic workshop"
3343,"clerical office: works as secretary, keeps and update record, takes and makes appointments, send messages to other department when needed, attends to letters etc. works in the office works as secretary, keeps and update record, takes and makes appointments, send messages to other department when needed, attends to letters etc. works in the office"
7511,meat ( beef) seller: buys meat part from the seller or the butcher at abattoir and cut to smaller sizes  to sell to the customer at the market place buys meat part from the seller or the butcher at abattoir and cut to smaller sizes  to sell to the customer at the market place
5211,"beer seller: she sells cold beer of different brand such as stout, star  goldberg etc to her customers. only sells from her house to her customers she sells cold beer of different brand such as stout, star etc to her customers. only sells from her house to her customers"
7111,"building contractor: receives building projects from clients,  equipped the labourer to join him (labourer like   bricklayer,  electrician,  plumber, painter etc to complete the construction and building receives building projects from clients,  equipped the labourer to join him (labourer like   bricklayer,  electrician,  plumber, painter etc to complete the construction and building"
7531,fashion designer (tailor): cuts customers clothes and sew it into good dress base on demand. she works in her shop in front of her house. cuts customers clothes and sew it into good dress base on demand. she works in her shop in front of her house.
5221,"provision seller: sales of provisions such as tea, milk, sugar, biscuits,  softdrink etc in her shop in front of her house sales of provisions such as tea, milk, sugar, biscuits,  softdrink etc in her shop in front of her house"
5211,"trading , buying and selling of motor sparepart buying and selling of motor sparepart"
2263,"enviromental health practitioner ,work with local government as enviroment health officer ,that ensures enviroment ,houses ,streets,markets etc  within the local government are clean ,germ free and odour free . she  ensures the traders in shops and markets follow strictly the environmental day  to clean their surrounding . ensures that enviroment, houses ,streets ,markets etc within the local government are  clean ,germ free and odour free ,she ensures the traders in shops and markets follow strictly the environmental day to clean their surrounding"
6130,"farming , planting  different kinds of crops and rearing of chickens planting different kinds of crops and rearing of chickens"
5211,"trading , selling of provisions such as beverages ,milk ,sugar,biscuit  ,spaghetti in a shop selling of provisions such as beverages, milk, sugar, biscuit,  spaghetti  in a shop"
3355,"policeman ,dsp work under sp instructions in preventing crime,administering and managing policestations,looking after the investigations and general public order maintain good law and order  and also take action against the people who break the law and order  also attempts to build good community links and maintain communal harmony ."
5221,"trading , buying and selling of different types of wines both locally made and imported buying and selling of different types of wines  both locally  made and imported"
7212,"welder ,assembling pieces of metal or repairing damage in component using heavy machinery that emits high heat,melting the metals into shapes assembling pieces of metal or repairing damage in component using heavy machinery that emits high heat,melting the metals into shapes"
9311,"labourer, help sand sellers to pack sands ( sharp sands ) from canal ( large gutter) during raining season .from canal to the main road for easy loading into the truck help sand sellers to pack sands from canal ,during raining season .from canal to the main road  for easy loading into the truck"
7132,"motor mechanic  ,repairing of damage vehicles repairing of damaged vehicles"
6122,"poultry,  rearing of chickens and selling of eggs farming, rearing of chickens and selling of eggs"
7131,"painter,  apply paint ,stain and coating to walls or ceilings also mix paints for different needs ,and apply them with brushes or rollers to fill in cracks or apply color on walls and other objects. mix paints for different  needs ,and apply themwith brushes or rollers to fill in cracks or apply color on walls and other objects"
7112,"bricklayer person whose job is to build walls,houses and other structures with bricks"
5211,"book publisher responsible for promoting,marketing and distributing their books"
5211,retailsales of soft drinks and pure water retailsales of soft drinks and pure water
