id,jobnumber,query,prevalidated
a1c12473ccbc43a494c6b6288cafceb4212,2.0,taxi driver transporting passengers from one location to another,8322
0acba0e2c42f4b359c497816fab61fef222,2.0,"farmer planting, cultivating and harvesting of crops",6114
0f3198f9a3fb453b84b3c312c4fc19a8112,2.0,"trader retail sales of crayfish, fufu, garri, beans, rice, maize,  plantain,  vegetables, kolanuts",5211
0f3198f9a3fb453b84b3c312c4fc19a8122,2.0,"trader retail sales of crayfish, fufu, garri, beans, rice, maize,  plantain,  vegetables, kolanuts",5211
d6707df79b8743b49401291727f6b74c212,2.0,"farmer planting,  cultivating and harvesting of crops",6111
d6707df79b8743b49401291727f6b74c222,2.0,"farmer planting,  cultivating and harvesting of crops",6111
d6707df79b8743b49401291727f6b74c232,2.0,"farmer planting,  cultivating and harvesting of crops",6111
57b4c10286854e8c9c27f328fae24994312,2.0,barber cuts and styles  their  clients' hair,5141
57b4c10286854e8c9c27f328fae24994322,2.0,"hairdresser washing,  coloring , perming, waving straightening  hair",5141
7bbd1ce1b6394c23896407dd3c02f937122,2.0,"farmer planting,  cultivating and harvesting of crops",6114
52aa292be3e0474d9290aa5d48557865112,2.0,"farmer planting, cultivation and harvesting of crops",6112
44ee3f0cec9e4de7867752a25e5f19b1112,2.0,"farmer planting,cultivating and harvesting of crops",6111
02831014f38644f99d13a2ab7c6c9924212,2.0,trader buying and selling of palm oil and palm cannel seeds,5211
02831014f38644f99d13a2ab7c6c9924222,2.0,"farmer growing of cassava, maize and vegetables",6111
02831014f38644f99d13a2ab7c6c9924232,2.0,farmer cultivation of cocoa and oil palm trees,6112
02831014f38644f99d13a2ab7c6c9924242,2.0,farmer cultivation of cocoa and oil palm trees,6112
02831014f38644f99d13a2ab7c6c9924252,2.0,farmer cultivation of cocoa and oil palm trees,6112
da9bd320f9f1472f8b29e2603ff79358112,2.0,farmer cultivation of cocoa trees,6112
da9bd320f9f1472f8b29e2603ff79358122,2.0,"farmer growing of cassava, maize and plantain",6114
0012a7d3457645a488b179d827036574112,2.0,farmer cultivation of cocoa trees,6112
0012a7d3457645a488b179d827036574122,2.0,"farmer growing of cassava, maize and plantain",6114
6f7aff064dcb42b2a4e73099c63b207a112,2.0,farmer cultivation of cocoa trees,6112
6f7aff064dcb42b2a4e73099c63b207a122,2.0,farmer cultivation of cocoa trees,6111
f1377f15cf2b48aeb0073b780d1a70a4212,2.0,farmer cultivation of cocoa and oil palm trees,6112
f1377f15cf2b48aeb0073b780d1a70a4222,2.0,"farmer growing of cassava, maize and vegetables",6114
7da49f929cdb4a8db38b7aa613d21a92212,2.0,"electrician electrical schematic interpretation, install electrical system, diagnosing and fixing electrical problems, troubleshooting, electric repairs,and replaces conduit and wiring as needed",7411
7da49f929cdb4a8db38b7aa613d21a92222,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, vegetables",6114
6a2c2d51181449ce8e25153092a52dd8112,2.0,"trader buying and selling of varieties of farm crops produce such as cocoa seeds,oil palm,garri",5211
6a2c2d51181449ce8e25153092a52dd8122,2.0,"trader buying and selling of milled palm oil,garri and yams",5211
6a2c2d51181449ce8e25153092a52dd8132,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain and vegetables",6114
6a2c2d51181449ce8e25153092a52dd81102,2.0,"plumber install and maintain water supply system, install or maintaining heating system ,repair various appliances, repairing sanitation system, installation, fitting bathrooms and test facilities for leakages",7126
6a2c2d51181449ce8e25153092a52dd81112,2.0,"farmer nursery, nurturing of cocoa, oil palm nuts, clearing and weeding and spraying of chemicals on farm crops in the farm",6112
127824a42bf5445d88b4108317761515122,2.0,"farmer nursery,nurturing of cocoa, oil palm, clearing and weeding and spraying of chemicals on farm crops,",6113
cdad3d9833d64c419957b68907856824222,2.0,"farmer nursery, nurturing of cocoa,oil palm, clearing and weeding and spraying of chemicals on farm crops",6112
cdad3d9833d64c419957b68907856824232,2.0,"farmer nursery,nurturing of cocoa, oil palm, clearing and weeding and spraying of chemicals on farm crops",6112
cdad3d9833d64c419957b68907856824242,2.0,"farmer nursery, nurturing of cocoa seeds, oil palm nuts, clearing and weeding and spraying of chemicals on farm crops in the farm",6112
f13b4f4f30e14a72a7c450456123da4c112,2.0,"fishing putting out nets pots or traps to catch fish, using gear such as winches to bring out full net back on board, sorting and gutting fish,storing them on ice and unload them at the end of trip,keeping watch on deck and steering boats",6222
f13b4f4f30e14a72a7c450456123da4c122,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, vegetables, tomatoes, pepper,okro and maize",6114
e7369a760c77453891fb9c353d23cfad112,2.0,"farmer growing of cassava, maize, plantain and vegetables",6114
e7369a760c77453891fb9c353d23cfad122,2.0,"farmer growing of cassava, maize and vegetables",6111
a32bc7e8f59540abb6f194ebc76ad1ff112,2.0,"farmer growing of cassava, maize, yam and plantain",6114
a32bc7e8f59540abb6f194ebc76ad1ff122,2.0,"farmer growing of cassava, maize and vegetables",6111
fdaa3afbb9d34930a962b8e730c905a6112,2.0,"farmer growing of cassava, maize and plantain",6111
fdaa3afbb9d34930a962b8e730c905a6122,2.0,"farmer growing of cassava, maize and vegetables",6111
3c22dcf5552b4cc1bc00d64ce453fb33612,2.0,photographer taking of photographs and recording of events,3431
d57bc97e33a041d5ac7b902e94d24939312,2.0,"trader buying and selling of clothes, shoes and bags",5211
d57bc97e33a041d5ac7b902e94d24939322,2.0,trader buying and selling of mobile phones and electricity vouchers,5221
ac1738b43baf47d79e11a9abf6a2b341112,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6111
ac1738b43baf47d79e11a9abf6a2b341122,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6111
15fbb6b2a560477d9400b911afb9b696112,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain and vegetables",6114
15fbb6b2a560477d9400b911afb9b696122,2.0,"farmer cultivation ,planting and growing of cassava, maize, plantain, tomatoes, pepper and vegetables",6111
201b0f34493e4c8faaeea3ad0b7d719e112,2.0,"building contractor project management, construction permit,estimating cost, budgeting, construction site safety, procurement of materials, recruiting and nanaging subcontractors,decide on the materials needed, and interpret architectural drawings and building design",7111
5a8d759a59244945a692d488bc16439f122,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize, tomatoes, pepper and vegetables",6114
5a8d759a59244945a692d488bc16439f132,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6111
7dab4c5ce6434d15af13cb96aa9ab36f112,2.0,"trader buying and selling of varieties of petty provisions such as sachets milk, milo, bournvita, sugar, lipton tea, bread, soap, omo, detergent, cold water and soft drinks, matches, candles, tissue paper, butter,and vasceline",5211
7dab4c5ce6434d15af13cb96aa9ab36f122,2.0,"point of sales operator make transfer of cash, make deposits of cash,make withdrawal of cash,check accounts balances, pay bills,buy recharge card, buy subscription",4211
2326d2fb213e45b8bc6b10526ec92dbc112,2.0,"farmer growing of cassava, maize and plantain",6114
2326d2fb213e45b8bc6b10526ec92dbc122,2.0,farmer growing of cassava and vegetables,6111
299a08df5f7b45408e718a8d5a47c7a7612,2.0,farmer rearing of poultry like broilers and layers,6122
299a08df5f7b45408e718a8d5a47c7a7622,2.0,"farmer growing of cassava, maize and vegetables",6111
473b39bd72cf41669e596871bf4a59dc112,2.0,"farmer growing of cassava, maize, plantain and vegetables",6114
473b39bd72cf41669e596871bf4a59dc122,2.0,"farmer growing of cassava, maize and vegetables",6111
59edd1ba4c2d447fad4d12853df98bf0212,2.0,"farmer growing of cassava, maize and vegetables",6111
59edd1ba4c2d447fad4d12853df98bf0222,2.0,"farmer growing of cassava, maize and vegetables",6111
4815fd01f1aa4958964d59bdc30381af112,2.0,"farmer growing of cassava, maize, plantain and vegetables",6114
4815fd01f1aa4958964d59bdc30381af122,2.0,farmer growing of cassava and vegetables,6111
b9b99baaa1e04dd4be243bf871ba95be112,2.0,"car driver ensuring vehicles safety, navigating route, maintain a safe driving record, vehicles maintenance, keeping track of road conditions, driving skills, follow all traffic rules and regulations",8322
fe37b0f84acd4786a3aea2973ceda003112,2.0,"car driver ensuring vehicles safety, maintain a safe driving record, perform repair and maintenance of vehicles, keeping track of road conditions, follow all traffic laws",8322
fe37b0f84acd4786a3aea2973ceda003122,2.0,"p.o.s operator deposits of money, withdrawal of money ,transfer of money, check accounts balances, pay bills and buy recharge card",4211
6565fac2bf4b4f939a686b0e1a178ab4112,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6114
6565fac2bf4b4f939a686b0e1a178ab4122,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6114
6565fac2bf4b4f939a686b0e1a178ab4132,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6114
427c879553ff48ac887711ba8d695aa3212,2.0,trader buying and selling of local fabrics,5211
bf2ee1694a7f4ee3897f3f7142b8f70f112,2.0,"barber hair cut, dye and hair treatments",5141
d350358c87ff49e68aaaeb9f29da10eb212,2.0,"farmer growing of cassava, maize and plantain",6114
e233c6dc22134b5494082c8be32b82e4112,2.0,"farmer growing of cassava,maize and vegetables",6111
3879b802f14d451581b36f919b5a3eea112,2.0,"farmer growing of cassava, maize and vegetables",6111
44581f3d3e314eb4ab7e3ee236c3b82b112,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6114
44581f3d3e314eb4ab7e3ee236c3b82b122,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6114
e718eb864f13423788dbc6bacaf63846112,2.0,"trader buying and selling of varieties of petty provisions such as sachets milk and milo, bournvita, sugar, lipton tea, bread, soap, omo, detergent, cold water and soft drinks, matches, candles and biscuits",5221
1faf873cad4e4bc6b5043a174547f81d212,2.0,"car driver picking up passengers and goods from one place to another, ensuring vehicles safety, collect payment, adherence to traffic laws, follow route and time schedule, maintain a driving record, navigating route, load and unload ,communication skills",8322
ea21825d2c2849bcb4dfffc584939440122,2.0,"farmer cultivation,planting and growing of cassava, yams, plantain, maize and vegetables",6111
ea21825d2c2849bcb4dfffc584939440132,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6111
ea21825d2c2849bcb4dfffc584939440142,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6111
ea21825d2c2849bcb4dfffc584939440152,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6111
48bd981a3f324ab895eeaba9511f4ff8212,2.0,trader buying and selling of bedc and mobile phone recharge cards,5221
48bd981a3f324ab895eeaba9511f4ff8222,2.0,"farmer growing of cassava, maize and vegetables",6111
364e0570822e45f4b6b2a77bd93fa3e8112,2.0,"farmer growing of cassava, maize and plantain",6111
364e0570822e45f4b6b2a77bd93fa3e8122,2.0,"farmer growing of cassava,maize and vegetables",6111
d10404d2332b4453a9d94a3a80a1c9fe112,2.0,"farmer growing of cassava, maize and plantain",6114
d10404d2332b4453a9d94a3a80a1c9fe122,2.0,trader buying and selling of mobile phones recharge cards,5211
46e6dc83859d4b88a1ddbfc991f974ff412,2.0,trader buying and selling of weavon and other beauty accessories,5211
b8d7fd9675c044018d7831948b23e3bd112,2.0,"farmer growing of cassava,maize and vegetables",6114
b8d7fd9675c044018d7831948b23e3bd122,2.0,"farmer growing of cassava, maize and plantain",6114
b97dc32be7bf4cd99d6f22340afbe69c212,2.0,"farmer cultivation,planting and growing of cassava,yams,plantain,pumpkin vegetables and maize",6114
b97dc32be7bf4cd99d6f22340afbe69c222,2.0,"farmer cultivation,planting and growing of cassava,yams,maize,plantain and vegetables",6114
4129c1f69c244fd6ac930866674196e6412,2.0,"point of sales operator make withdrawal of money,make deposit of money,make transfer of money,check accounts balances and payment of bills",5249
b2e96aef46344f30a76ed548943ccce8112,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6114
b2e96aef46344f30a76ed548943ccce8122,2.0,"trader buying and selling of varieties of petty provisions such as sachets milk,milo,bournvita, sugar,lipton tea,bread,soap,omo detergent, cold water and soft drinks, matches,candles, tissue paper, and pamper",5221
714a04f689d94829890eb273348992b6212,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize, and vegetables",6111
96e817601c5c4d258ec48805e52b75c6112,2.0,"farmer growing of cassava, maize and plantain",6111
a77a2effc5cb4154ae0f2b70d9e32316212,2.0,"farmer growing of cassava, maize and plantain",6114
a77a2effc5cb4154ae0f2b70d9e32316222,2.0,"farmer growing of cassava, maize and vegetables",6111
466690e0d1eb4be0a5ce71a11a8e0419212,2.0,trader buying and selling of mobile phones recharge cards,5221
df14e84ec26349dcac3ad22d1f78a68d112,2.0,"farmer growing of cassava, maize and vegetables",6114
f2596cb902264bb0a3c318bde55754bb312,2.0,"farmer growing of cassava, maize and plantain",6114
f2596cb902264bb0a3c318bde55754bb322,2.0,"farmer growing of cassava, maize and vegetables",6111
2608ff89c1fd46c7bc9737e1b72a664e312,2.0,"p.o.s operator make transfer, make deposits,check accounts balances,pay bills, withdrawal of money",4211
7652c527d0c8416aabe9d89a48ad00de122,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6114
aed121ece353425eb09f113abaa6bc9b112,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6114
aed121ece353425eb09f113abaa6bc9b122,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6114
41e811820e874a91ac20c214ea44327a112,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6114
41e811820e874a91ac20c214ea44327a122,2.0,"farmer cultivation, planting and growing of cassava, yams, plantain, maize and vegetables",6114
b5b09023bac34587bf9ffdf07d6c52e4212,2.0,"crops farming cultivating  of  yams, cassava okro, peppers, maize etc",6114
79223c0bec0f4c47815fe34f796a2ee2112,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6111
79223c0bec0f4c47815fe34f796a2ee2122,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6111
79223c0bec0f4c47815fe34f796a2ee2132,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6111
79223c0bec0f4c47815fe34f796a2ee2142,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6111
79223c0bec0f4c47815fe34f796a2ee2162,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6111
79223c0bec0f4c47815fe34f796a2ee2172,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6111
4923e04cfdeb4ad898abe8603e13f545122,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6114
0a79329cfcc2421f9b247ff95fb9328b112,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables, rice,etc",6111
0a79329cfcc2421f9b247ff95fb9328b122,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize,  rice, vegetables etc",6111
4b4b46b7ac4843089546c421430f60ef112,2.0,"crop farmer cultivation of cassava, maize, cocoyam,vegetables etc",6114
4b4b46b7ac4843089546c421430f60ef122,2.0,"crop farmer cultivation of cassava, vegetables, cocoyam, maize etc",6114
8189c4ade6094f7fa786acc8f1ababba112,2.0,"crop farmer cultivation of cassava, cowpea, vegetables, maize etc",6111
8189c4ade6094f7fa786acc8f1ababba122,2.0,"crop farmer ciltivation of cassava, vegetables, cowpea, maize etc",6111
3d69a26ed79a46adb327650762c22401112,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6111
3d69a26ed79a46adb327650762c22401122,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6111
734691618f1946f5a2014f42857259a8112,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6114
734691618f1946f5a2014f42857259a8122,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",9211
7e06fb91b092448ba45db67d7dbc1ee0122,2.0,"crops farming cultivating of cassava, yams cocoyam, yams, maize, vegetables etc",6111
68a037526c8e4f60827f4ef23e74d813312,2.0,"crop farmer cultivation of sweet potatoes, cassava, maize, cocoyam, vegetables",6111
3e6341eaaaf94950abf76f9324ca01b7222,2.0,"crop farmer cultivation of sweat potatoes, cassava, maize, vegetables etc",6111
aca4d280a3a246a2896d88c613d0d8e5112,2.0,"crop farmer cultivation of cassava, yam, maize, okro, cocoyam, vegetables etc",6111
aca4d280a3a246a2896d88c613d0d8e5122,2.0,"crop farmer cultivation of cassava, yam, maize, okro, vegetables, cocoyam etc",6111
349bcac593674585ba1a913b4bca21fc112,2.0,"land agent ( real estate developer  ) marketing, telling people to buy lands and properties",3334
349bcac593674585ba1a913b4bca21fc122,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6111
ad6c81b1fb704bcca1dfb129765ca2d4122,2.0,processing and selling of cooked cassava selling of cooked cassava on counting,5211
4f71cbfd9b874690b3246e589ccbaf63212,2.0,processing  and selling of uncooked cassava selling of uncooked cassava both in buckets and bags,5211
f189e993e0904c31a5adfec48bf5322b112,2.0,electrician wiring of houses and fixing of bulbs,7413
26de4a4635844100ac4ca519c431368a112,2.0,"crop farmer cultivation of cassava, vegetables, maize, okro etc",6114
09ef4f6f89f049fe8a8288c3a042b6fe112,2.0,bamboo saler buying and selling of bamboos,9215
09ef4f6f89f049fe8a8288c3a042b6fe122,2.0,"crop farmer cultivation of cassava, yam, vegetables, cocoyam, okro, maize etc",9211
297479980f594fdf83d90e929f501524112,2.0,"crop farmer cultivation of cassava, cocoyam, maize, okro, vegetables etc",6111
297479980f594fdf83d90e929f501524122,2.0,"crop farmer cultivation of cassava, cocoyam, okro, maize, vegetables etc",6111
0799f57232074e01a4f4a0aac4e88fd5112,2.0,"buying, rearing,and selling of of goats rearing of goats and sell to the people",6121
0799f57232074e01a4f4a0aac4e88fd5142,2.0,"meason work laying of blocks, arranging of concretes, plastering of houses",7111
72b6a53caae04f0a8b5870c335824bdc612,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6111
72b6a53caae04f0a8b5870c335824bdc622,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6111
586c462d095f49c7b4661b50f8eb0362112,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6111
586c462d095f49c7b4661b50f8eb0362122,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6111
586c462d095f49c7b4661b50f8eb0362182,2.0,"baker baking of cake, meatpie, susages, chinchin etc",7512
90cb9e3ab9f24c4a845384ab7f01aee0212,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6114
5f2db58b62ca40ebb51f4129bc95626e112,2.0,pop designer creating and developing visual concepts/designs for marketing matetials,7123
9b0f8e20f8be44c9bdd3a94968fae31d112,2.0,"crop farmer cultivation of cassava, okro, maize, vegetables, plantains etc",6114
f0a50232e5df40d88330960cb8dbf039112,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6111
a2a48dc3fb6c4dbc97f0c8518873080e112,2.0,"labourer serving meason, mixing concrete, turning sand and cement",9313
e5d0fa9f1751415480ef9f1f55c24c3f122,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6114
f0d2356a3f73420684554d9978597843122,2.0,"raising of poultry rearing, selling of chickens to the people",6122
f0d2356a3f73420684554d9978597843152,2.0,"crops farming cultivating of cassava, cocoyam, yams, maize, vegetables etc",6111
0754e8c016e4459d9dd878a1e8e7a414112,2.0,"crop farmer cultivation of melon, okro, maize, vegetables, cocoyam, potatoes, yam cassava etc",6111
3c7a92355cb9454dbbd0f69ea8ad48d1112,2.0,mason laying of blocks and plastering of houses,7112
2260f0e0f96f41229b3c74febf702652112,2.0,"tipper truck conductor assisting driver with  loading and unloading the truck, delivering equipments or products to customers and clients",5112
73a1a5005eaa40c6941e907aff3a9f08112,2.0,"crop farmer cultivation of cassava, maize, okro, yam, cocoyam, vegetables etc",6114
1a8a6d1b6b034b6ea626d42b8d3eddd4112,2.0,"crop farmer cultivation of cassava, yam, maize, vegetables etc",6114
754bf02ddd9a47d093021fd81c8b26d7112,2.0,"rearing and selling of livestocks rearing of goats, poultry, he goats, she goats, chickens",6121
754bf02ddd9a47d093021fd81c8b26d7122,2.0,"crops farming cultivating of cassava, maize, cocoyam ,yams, vegetables etc",6114
80be1f6f4f904491923929aeb78a19e6112,2.0,"serving mason support the mason, transporting materials to the work area and scaffold where mason are working",7112
bfedbffad0c14231a53a8c901f9fa523112,2.0,"shoe maker repairing of shoes, sandals, silipas etc",7536
88eef12701154929ac7372ebdecd905a112,2.0,"rearing and selling of livestocks ( poultry) raise and sell of broilers, layers, cockerell etc",6122
b44f9d1445814b97945ed62094ff337e312,2.0,"spices seller drying, grinding, packaging and selling of spices and oil",5211
b44f9d1445814b97945ed62094ff337e332,2.0,soft drinks seller buying and selling  of soft drinks/snacks,5211
b44f9d1445814b97945ed62094ff337e342,2.0,"soilless crop farmer cultivation of  lettuce, grern pepper, bell pepper, red pepper without soil",6111
833735fa83bf4b67bb1d757a7726841c212,2.0,"rearing and selling of livestocks (poultry) raizing and selling of broilers,  layers,  local fowls",6122
833735fa83bf4b67bb1d757a7726841c222,2.0,"rearing and selling of livestocks (poultry) raising selling of broilers, layers, cockerell, local fowls etc",6122
b95021eff92c459995c2cabeaeadab8a222,2.0,trader buying and selling of provisions,5221
7f177938ef834c2386694647cb0fcc82212,2.0,crop 🌾 farming cultivation of cassava and vegetables,6114
e0d36b53751746509d94ced78e77ac94222,2.0,"crop 🌾 farming cultivation of cassava, maize 🌽 and vegetables",6111
601d84e47ad9492ca1283eab06909ae6112,2.0,"crop 🌾 farming cultivation of cassava, maize 🌽 and vegetables",6114
601d84e47ad9492ca1283eab06909ae6122,2.0,"crop 🌾 farming cultivation of cassava, maize 🌽 and yam 🍠",6114
e25e5562bd824f4fbdf0d506530b9c48112,2.0,"crops farming crops farming, harvesting of cassava and clearing of land",6111
e25e5562bd824f4fbdf0d506530b9c48122,2.0,"crops farming crops farming, harvesting of cassava ,cocoyam and clearing of land for cultivation",6111
fdb3863b3b7541f399e953c63ebf026c312,2.0,iron condemned gathering and selling of scrap like metals or iron,9510
d073b40640b1435c8a81dc1af17e0c11112,2.0,"carpentery work manufacturing of kitchen stools, office chairs, tables, students locker etc",7522
d073b40640b1435c8a81dc1af17e0c11122,2.0,"crops farming crops farming, cultivation of cassava,vegetables and harvesting of cassava",6111
d073b40640b1435c8a81dc1af17e0c11132,2.0,"crops farming crops farming, cultivation of cassava,vegetables and harvesting of cassava",6111
3be00b02033c40a4882aea5cf52f0381112,2.0,"crops farming crops farming, harvesting and cultivation of cassava, vegetables etc",6111
3be00b02033c40a4882aea5cf52f0381122,2.0,"crops farming crops farming, harvesting and cultivation of cassava, vegetables etc",6111
86f771f01e9d49979608e0cd2c9b51bd112,2.0,"retail sales on mama's gown long gown, short gowns and skirts",5211
1d2e734a09dd4b1096604c33d75752ba112,2.0,production of aluminium zinc  nails washer aluminium zinc nails washer,7213
dd0e9cae21c7475dbf4539a7011e41bf322,2.0,labourers  (jobman) carrying goods to different destinations,9321
a8cff0c02be84df6a26a54e50e0ed302112,2.0,"crop 🌾 farming cultivation of cassava, maize 🌽 and yam 🍠",6114
240e925b4de847fc9a27b98e14a9a769112,2.0,"crop 🌾 farming cultivation of cassava, maize 🌽 and yam 🍠",6114
240e925b4de847fc9a27b98e14a9a769122,2.0,"crop 🌾 farming cultivation of cassava, maize 🌽  and yam 🍠",6114
2a9f6e0101ac4eea90ec896c99ad4460112,2.0,"crop  🌾  farming cultivation of cassava, maize 🌽 and yam 🍠",6111
9a0fd08c39f344e4928f29d4e434383e112,2.0,"crop 🌾 farming cultivation of cassava, yam 🍠 and vegetables",6114
9a0fd08c39f344e4928f29d4e434383e122,2.0,"crop 🌾 farming cultivation of cassava, maize 🌽 yam 🍠 and vegetables",6114
085480f6456e4b2e9eee41d37a33c246112,2.0,"crops farming cultivation of crops like cassava, vegetables and maize",6111
085480f6456e4b2e9eee41d37a33c246122,2.0,"crops farming cultivation of crops like cassava, vegetables and maize",6111
b32fe533cb5a487ea2515f5f9cebbb1f122,2.0,"crops farming cultivation of crops like cassava, cocoyam, yam, vegetables and maize",6111
fdc129d814f74dfdac34db69fce6a3f7212,2.0,"crops farming cultivation of crops like cassava, cocoyam, yam, vegetables and maize",6111
fdc129d814f74dfdac34db69fce6a3f7222,2.0,"crops farming cultivation of crops like cassava, cocoyam, yam, vegetables and maize",9211
65361a220b024462a2992645f445ad08112,2.0,"crops farming clearing of land and cultivation of cassava, vegetables, maize",6111
61bd4e9ff8ab4691b817217db4814b60112,2.0,labourers cultivation of crops and clearing of farm land,9211
93bd64a7b4354d7abcb726c01a344156112,2.0,"crop 🌾 farming cultivation of cassava, maize 🌽 yam 🍠 and vegetables",6111
5c40827de2bf43728e0141589004ddcd122,2.0,"crop 🌾 farming cultivation of cassava, maize 🌽 yam 🍠 and vegetables",6114
5c40827de2bf43728e0141589004ddcd142,2.0,"crop 🌾 farming cultivation of cassava ,maize 🌽 yam 🍠 and vegetables",6114
5618ace6dc1640dc9dc23f55399ed09a112,2.0,"crops farming cultivation of crops like yam 🍠, cassava, cocoyam, vegetables, maize etc",6114
5618ace6dc1640dc9dc23f55399ed09a122,2.0,"crops farming cultivation of crops like yam 🍠, cassava, cocoyam, vegetables, maize",6114
7d65a026f34f4f90bc5291724240e7fc112,2.0,"crops farming cultivation of crops like cassava, vegetables, maize, yam 🍠",6111
7d65a026f34f4f90bc5291724240e7fc122,2.0,"crops farming cultivation of crops like cassava,yam, vegetables and maize",6111
88d63d7b0a0d42f49c0dee0e51c48709112,2.0,"crop 🌾 farming cultivation of cassava, maize 🌽 yam 🍠 and vegetables",6111
88d63d7b0a0d42f49c0dee0e51c48709122,2.0,"crop 🌾 farming cultivation of cassava, vegetables, cocoyam and vegetables",6111
28ef137ad9d5483b9cbc211e6ae217a6122,2.0,"crop 🌾 farming cultivation of cassava, 🌽 vegetables and cocoyam",6114
773f3e10a0e240e092467f526864a871112,2.0,trader used can 🥫 water and can drinks,5211
95293c02f8964fbfb4766a073ab18003112,2.0,"crops farming cultivation of crops like cassava, yam, cocoyam, maize 🌽 and vegetables 🌿",6111
95293c02f8964fbfb4766a073ab18003122,2.0,"crops farming cultivation of crops like cassava, yam 🍠, cocoyam, maize 🌽 and vegetables 🌿",6111
7bc64137dcdf41719ac6179ec3a6ed36112,2.0,"crop 🌾 farming cultivation of cassava, maize 🌽 yam 🍠 and vegetables",6114
7bc64137dcdf41719ac6179ec3a6ed36122,2.0,"crop 🌾 farming cultivation of cassava, maize 🌽 yam 🍠 and vegetables",6114
a34e328049a643cca2bca74cf995c68f112,2.0,"crop 🌾 farming cultivation of cassava, maize 🌽 yam 🍠 and vegetables",6111
a34e328049a643cca2bca74cf995c68f122,2.0,"crop 🌾 farming cultivation of cassava, maize 🌽 yam 🍠 and vegetables",6111
3fee534b8dbe428186619e59b159edc0112,2.0,"crops farming cultivation of crops like cassava, cocoyam, vegetables, and maize,",6111
9ea6264217ce44308684aa743c5c59a2112,2.0,"crops farming cultivation of cassava, vegetables and maize",6114
6302d58d0152463b863be32ae6254162112,2.0,"crops farming cultivation of crops like cassava, cocoyam, vegetables and maize",6114
1e143f82b0eb4e5e8940b2fdf0094325122,2.0,palm wine tapper tapping of palm wine from palm trees,9211
5c878ddfb59244468788cf33bd6b07af112,2.0,"crop farmer cultivating of cassava, cocoyam, yam, melon, maize,vegetables and tomatoes",6111
5c878ddfb59244468788cf33bd6b07af182,2.0,"mason mixing of concrete, laying of blocks and building of house",7112
